<<<<<<< HEAD
﻿Latitude,Longitude
41.73966300,-72.69739700
41.31494265,-72.89694676
41.35624000,-72.70584200
42.00853800,-72.74883900
41.83080200,-72.74057600
41.89540600,-72.28895800
41.47321700,-72.26055600
41.43453900,-72.85126100
41.04423700,-73.55364000
41.31917000,-72.87519600
41.40077000,-72.78560600
41.55385700,-72.10635300
41.60772200,-72.70288900
41.37834100,-71.90680100
41.79067800,-71.83091900
41.75290100,-72.69752100
41.17287000,-73.15710700
41.75293200,-72.67433400
41.32877000,-72.10308800
42.00414000,-73.42433000
41.95322600,-73.35931500
41.24289300,-73.01455600
41.69682200,-73.06891700
41.29439368,-72.78573078
41.56518000,-73.02981500
41.74786000,-72.71278100
41.65697500,-72.50481800
41.74422500,-72.63358600
41.30385900,-72.94540600
41.74780000,-72.70231500
41.28791100,-72.60684200
41.88684400,-73.41110000
41.43082500,-71.86525100
41.12053800,-73.32280600
41.32174500,-72.87628600
41.85824100,-72.46728700
41.61481900,-72.05396400
41.56429000,-72.90075700
41.64835800,-73.21667700
41.35782400,-72.86826960
41.42139800,-72.82527100
41.98854000,-72.58864400
41.52454500,-72.99596400
41.79665200,-71.91609600
41.23314500,-73.03379700
41.39664500,-72.87085400
41.58281600,-71.91725000
41.95532800,-72.70989500
41.37316100,-71.94022200
41.59104584,-72.30429412
41.67476200,-72.92031600
41.51300000,-72.78540000
41.19450000,-73.49410000
41.45768600,-72.10898800
41.76434300,-72.53771200
41.67807500,-72.65610900
41.69738400,-72.55420600
41.08000200,-73.53303300
41.67113800,-72.78110500
41.75393200,-72.65267000
41.76452500,-72.12389900
41.29267609,-72.67455563
41.00000000,-72.00000000
41.84963676,-71.91831852
41.83307100,-71.87510400
41.74098500,-72.67599700
41.24138100,-73.01730600
41.57123000,-72.08950900
41.76807200,-72.61571200
41.44115972,-72.79347292
41.12105700,-73.36642800
41.52605700,-72.61055200
41.68964800,-72.92730900
41.76509800,-72.49257500
41.28629800,-72.93611700
41.54123500,-72.11102900
41.62250700,-71.91457100
41.56182500,-72.09991600
41.49881800,-72.95979400
41.85930700,-72.03698300
41.77288800,-72.46878500
41.67733200,-72.86472000
41.75784362,-72.72220970
41.72325300,-71.89269500
41.14444300,-73.41943400
41.86134600,-72.36688500
41.77404100,-72.41613200
41.75136700,-72.65876800
41.45526100,-72.55472400
41.19480500,-73.19503500
41.20086000,-73.11580300
41.60768000,-71.92548000
41.00000000,-72.00000000
41.34453800,-72.93434000
41.41640500,-73.41898400
41.31806100,-72.35400300
41.39685500,-73.06103500
41.14213900,-73.30214500
41.42007300,-73.41973600
41.29610700,-72.68723500
41.77073500,-72.68153600
41.51762900,-72.48705500
41.80716200,-71.97622700
41.55487207,-72.96073438
41.56205936,-73.01081798
41.70617400,-72.80242300
41.53253400,-72.29812300
41.59944800,-73.02407600
41.64193900,-72.08800300
41.78400900,-72.53551200
41.86329600,-73.47833800
41.69851500,-71.96372200
41.74571100,-72.66419400
41.79805700,-72.65695400
41.21318100,-73.07765400
41.30868700,-72.89927800
41.38503232,-73.20459591
41.48008600,-72.51569600
41.72749800,-72.66600200
41.82348500,-73.15932100
41.56117000,-73.01785800
41.75966500,-72.81894400
41.70544885,-72.88373227
41.74575600,-72.68610100
41.31787400,-72.94578400
41.56285100,-73.00735300
41.36053800,-72.88831800
41.62883600,-72.20060400
41.54416300,-72.77602700
41.31617700,-72.89648800
41.54532200,-72.27511000
42.02013400,-72.76452000
41.72500300,-72.66874400
41.48168500,-71.83024000
41.32905900,-73.09171700
41.65777800,-72.84749700
41.46923500,-73.42839100
41.65777800,-72.84749700
41.63918600,-72.76952800
41.28325700,-72.88073700
41.68810700,-72.92530900
41.90926800,-72.89856800
41.23294300,-73.02719800
41.65361300,-72.85408800
41.51761700,-72.11966200
41.77135400,-72.87796700
41.67055300,-72.91928900
41.31953000,-72.93400400
41.93002500,-71.92698800
41.60490675,-72.64753110
41.31788700,-73.27459000
41.38328200,-72.90621700
41.69181300,-72.75777400
41.43040800,-72.51008300
41.53443900,-72.93825100
41.54935500,-73.06287600
41.48538200,-72.05246900
41.62150700,-72.15531400
41.22647300,-73.38215600
41.05092700,-73.54244200
41.79385800,-72.69721400
41.77547200,-72.52246800
41.53118500,-72.57026600
41.33120800,-72.87426700
41.30061000,-72.91797600
41.33780500,-73.03455400
41.29765700,-72.94027100
41.04267900,-73.53216100
41.82897000,-72.48221300
41.03277000,-73.56826700
41.49611982,-72.76838425
41.46129700,-72.99426400
41.68469500,-72.96357800
41.75477300,-72.65183100
41.49932600,-73.00259900
41.27706500,-73.11506800
41.89138295,-73.08975819
41.61736300,-72.14750500
41.18715500,-73.18094400
41.74268600,-72.69225800
41.75920800,-72.70486500
41.76428000,-72.66967200
41.29461100,-72.93020800
42.02759217,-72.13089164
41.16888300,-73.23541400
41.89195300,-72.64701500
41.30826200,-72.96793600
41.77786700,-72.69250300
41.29942600,-72.94983500
41.56590100,-72.67043300
41.38700800,-73.18870600
41.71920000,-71.85372000
41.29679300,-72.70734900
41.97972100,-71.90275800
41.69938400,-72.06195300
41.81049500,-72.16885900
41.53113200,-71.96816300
41.58885800,-73.07775100
41.38181300,-72.97505900
41.73790900,-71.88065000
41.87272200,-72.25796600
41.80157500,-71.88648900
41.72644500,-72.59387500
41.35519200,-72.86804300
41.49236700,-72.80576700
41.27487664,-72.94237237
41.79855400,-72.38588600
41.29304000,-72.94393000
41.34748900,-72.80133000
41.12452700,-73.42482300
41.81112400,-72.74922600
41.28632900,-73.22958800
41.71599000,-72.64891500
41.49917300,-73.21306600
41.72039900,-71.79144600
41.88797600,-72.07679500
41.31162900,-72.49276800
41.55084800,-73.03497800
41.48201352,-72.07172069
41.04851300,-73.53887400
41.29509353,-73.23895616
41.55489200,-72.96074800
41.63183900,-73.47130300
41.56466900,-72.35191100
41.96977200,-72.18742800
41.40089900,-72.86640600
41.72690400,-72.68173300
41.77333700,-72.53335700
41.54082700,-73.07940900
41.65132600,-72.49711100
41.19280000,-73.33660000
41.84137854,-72.48922800
41.68889700,-72.78936100
41.80441100,-72.69703500
41.25262500,-73.00077800
41.80569800,-72.68945200
41.34443700,-72.26115700
41.12450700,-73.42486700
41.34467400,-72.93446200
41.29277700,-72.47575300
41.72263100,-72.12650700
41.53805500,-72.63761200
41.90981000,-71.95776700
41.83080200,-72.74057600
41.65628400,-72.69297100
41.63595000,-71.95505500
41.35450600,-72.40989400
41.91880600,-72.41391300
41.69221700,-72.31487800
41.33414600,-73.11590500
41.56064220,-72.65581000
41.25457200,-73.00007700
41.77953700,-72.92126000
41.63550500,-72.68403200
41.62435400,-72.01352700
41.62490600,-72.70208400
41.52066300,-71.88771700
41.46899400,-73.17698800
41.67430200,-72.88233800
41.54372100,-73.05513600
41.88044300,-72.38973800
41.43135800,-73.10044800
41.40964700,-71.93998700
41.73316900,-72.68792200
41.67355600,-72.05967700
41.81135000,-71.95537900
41.96821100,-72.59284500
41.95172000,-72.75811100
41.81808300,-72.86945900
41.54085000,-73.08673200
41.41021600,-72.52021400
41.70785716,-72.56664216
41.67089100,-72.84409500
41.77630732,-72.93926550
41.55213049,-73.04203824
41.27631600,-72.86813700
42.01516400,-73.29019600
41.91271000,-72.29680000
41.48542500,-72.05245500
41.62922800,-72.87729900
41.85904400,-72.43203200
41.16080300,-73.22342400
41.26256928,-72.55483513
41.75142300,-72.68306800
41.30888240,-72.90980850
41.75475700,-72.19342500
41.85904400,-72.43203200
41.19011500,-73.17955400
41.68133900,-72.94720100
41.29340000,-72.94428500
41.56522600,-72.35042600
41.79117300,-72.68090100
41.51952444,-72.09422510
41.32655200,-73.47314400
41.88301100,-73.07099200
41.76760500,-72.65604600
41.75833300,-72.00031500
41.45278000,-72.66977400
41.45832098,-73.05879254
41.36032100,-72.05472200
41.90378200,-73.06942300
41.93762600,-73.09283700
41.52796000,-73.08816200
41.45806900,-73.05918500
41.92026000,-72.61297500
41.98661700,-72.55154800
41.28313700,-73.08497800
41.79322200,-73.17056800
41.19404100,-73.20595000
41.50706100,-72.88647400
41.79709827,-71.91220564
41.30190000,-72.38708700
41.80565500,-72.65837200
41.30851000,-72.90217800
41.11374117,-73.40673420
41.77841500,-72.46083400
41.23720700,-73.18017800
41.57194000,-71.79259400
41.81933000,-72.66441600
41.58104700,-72.31432800
42.01264800,-71.91585300
41.34644600,-72.89407100
41.40318000,-72.65287500
41.51676100,-72.81479100
41.55422800,-72.78365100
41.42881300,-71.81837300
41.57957500,-73.03052500
41.43565700,-73.51369600
41.50749600,-72.76708200
41.67281000,-72.22724600
41.51681000,-72.48433000
41.86033400,-72.26931900
41.34075900,-72.20777900
41.71321100,-71.92857500
42.01610300,-73.35084900
41.75126100,-72.65870300
41.66343500,-72.80709700
41.17392100,-73.19788600
41.93030969,-72.60782191
41.42013700,-72.85538800
41.66793600,-71.97198100
41.57961700,-73.05397400
41.18706800,-73.30746600
41.30876700,-72.92535100
41.55726900,-72.07595500
41.42236800,-73.29950300
41.48271700,-73.19892100
41.01510900,-73.63864000
41.19876600,-73.35817300
41.68657000,-71.93631000
41.06643500,-73.56617000
41.64100300,-73.08124600
41.76028000,-72.71545000
41.19695900,-73.35927800
41.21216939,-73.23159520
41.03665800,-73.60205800
41.52339900,-72.08497400
41.78963300,-71.86793700
41.19553893,-73.17654349
41.59126500,-72.71036600
41.13999800,-73.28652200
41.17681300,-73.14974900
41.70909103,-72.75873273
41.79517250,-73.12326765
41.48947678,-72.81248103
41.70821900,-72.04021600
41.67317800,-72.76269600
41.55659100,-72.66756100
41.28424000,-72.94720000
41.78685800,-72.71877400
41.74285000,-71.88648000
41.50121400,-73.15239700
41.58880500,-73.05853000
41.56704500,-72.23168400
41.12192300,-73.32975600
41.23566600,-73.19027800
41.19890200,-73.11975800
41.12630000,-73.39160000
41.17802100,-73.17179000
41.74309300,-72.70772800
41.28995200,-73.10793100
41.87932800,-73.00576200
41.50121400,-73.15239700
41.69222000,-72.31486600
41.29288600,-72.43030200
41.32210000,-72.95343000
41.77816500,-72.61737200
41.13000000,-73.40320000
41.26599500,-73.51218700
41.36307900,-73.06330900
41.78528000,-73.14965200
41.17816400,-73.14867100
41.72471000,-73.09824300
41.92406500,-72.60980400
41.22412500,-73.18282700
41.17121800,-73.19126200
41.56019200,-72.91690800
42.00470400,-72.47895100
41.64992200,-72.67285300
41.10780100,-73.40887500
41.27284200,-72.87008000
41.29747200,-72.94899400
41.87785100,-72.38031800
41.35057000,-72.81388000
41.75932500,-73.08368900
41.72749800,-72.66600200
41.43190900,-71.81276000
41.93944100,-72.71921700
41.84034600,-72.66534100
41.63835200,-72.75390800
41.62314700,-72.69131800
41.17824300,-73.17606500
41.67301100,-72.41737700
41.45195100,-72.78320300
41.83769600,-72.78392400
41.55931700,-72.77624800
41.55666500,-72.85060400
41.98407600,-72.10326500
41.55937000,-73.02772100
41.28057948,-72.49973292
41.27245749,-72.50630599
41.88126181,-72.32260227
41.32938000,-73.01438000
41.53183300,-72.05653700
41.59803000,-72.54459400
41.48031946,-73.34876343
41.32428300,-72.83857700
41.51316400,-72.76712700
41.57281000,-72.72062000
41.33049000,-73.11716400
41.31202000,-73.08926000
41.48449100,-72.11569700
41.27396000,-73.11760000
41.54819562,-73.02741033
41.47563000,-72.77138400
41.80953309,-72.26039766
41.96354000,-72.59038700
41.32784400,-72.98978100
41.55629300,-72.03145700
41.87767100,-72.95974600
41.10064500,-73.58213500
41.23193400,-73.23126700
41.76655895,-72.26900911
41.64834206,-73.08165193
41.53808119,-73.04325734
41.77738500,-72.67634900
41.77861500,-72.27491800
41.76557700,-72.62671600
41.15865700,-73.23139200
41.34480000,-72.07878600
41.57476100,-72.76934000
41.52794100,-72.61024600
41.33185300,-72.97406700
41.53798800,-73.00312900
41.42407400,-73.36879700
41.34391600,-72.23054700
41.67292500,-72.79541600
41.09320000,-73.53220000
41.73897300,-72.62918400
41.72410900,-72.71028400
41.55403200,-72.85439700
41.54546400,-72.89189500
41.30488000,-72.93428000
41.60639100,-73.06400500
41.35866700,-72.31715400
41.76377600,-72.54504000
41.06781600,-73.49145600
41.19283200,-73.13241300
41.34852600,-72.29918800
41.57301000,-72.72161200
41.50945300,-72.98212300
41.84182100,-72.79069900
41.29321100,-72.79840600
41.12324100,-73.33075400
42.01913200,-73.33200600
41.50600500,-72.11489300
41.48539000,-72.05227900
41.14090200,-73.28513800
41.42814100,-72.81434200
41.81918400,-72.66537900
41.70802200,-72.31067400
