Latitude,Longitude
41.30885700,-72.89732400
41.61515000,-73.04623400
41.84493800,-72.82689900
41.95179500,-72.27001400
41.64051600,-72.75446400
41.38324800,-71.85682500
41.57584100,-72.94944500
41.33422400,-72.94772200
41.13884900,-73.42641200
41.84137854,-72.48922800
41.21389455,-73.47079530
41.40454000,-73.45957000
41.74426500,-72.62318000
41.66157700,-72.77518900
41.57142400,-73.42175300
41.66923600,-72.64246000
41.98356400,-72.66264700
41.86738800,-73.08448000
41.68304700,-72.78813300
41.68434300,-72.72205500
41.83982100,-72.53506100
41.21134500,-73.20979900
41.15582800,-73.42354600
42.01278700,-72.64139600
41.56886900,-72.97518600
41.66822400,-72.91571900
41.73063300,-72.89037200
41.30285900,-72.92832800
41.29577100,-73.07885400
41.55298300,-72.97912000
41.68155900,-72.69060900
41.29890000,-72.94954700
41.38437400,-72.87474700
41.67607600,-73.03413700
41.35460700,-73.10342300
41.18601400,-73.18654100
41.71240060,-72.60863800
41.67256800,-72.79680100
41.35361600,-72.84571600
41.11786100,-73.42084800
41.66302800,-71.92120600
41.29368708,-73.07379069
42.01899400,-71.94017200
41.97694400,-72.62113000
41.55785300,-73.14503400
41.29262600,-72.83643700
41.19394200,-73.18522300
41.76842800,-72.40664800
41.65369400,-72.78957900
41.83719800,-72.53213500
41.81073000,-72.83953500
41.72152500,-72.83002700
41.64413300,-72.81568200
41.27238300,-73.29632200
41.37398800,-72.91310200
41.34497000,-73.20536700
41.62237240,-72.74044477
41.63734400,-72.94727700
41.34949100,-73.38108700
41.38915500,-73.49824500
41.75710300,-72.67597200
41.79007500,-72.66180200
41.33220200,-72.97469700
41.29747800,-72.94911000
41.05956500,-73.53721100
41.53555100,-72.97753800
41.73718500,-72.69288800
41.75025800,-72.66601600
41.55500000,-72.79930000
41.53536200,-72.79061200
41.52928700,-72.77799500
41.53419000,-72.77373000
41.56355000,-72.77496500
41.53830000,-72.81020000
41.52887900,-72.79672700
41.99794200,-72.58393100
41.73823800,-72.66705900
41.53740000,-72.80080000
41.54216300,-72.99141300
41.20117600,-73.13127000
41.56554200,-72.94740600
41.66889900,-72.93540400
41.66864800,-72.93692600
41.78624400,-72.59499900
41.99926700,-72.59597600
41.11032100,-73.42482100
41.10234700,-73.44517500
41.04764500,-73.54292000
41.06929700,-73.55793400
41.20355100,-73.17928100
41.29518000,-73.01584200
41.50510500,-72.81663000
41.57350200,-73.04081000
41.93341900,-72.62853500
41.27345600,-72.48835900
41.31903000,-72.93683600
41.41032300,-72.75584000
41.12790100,-73.40252600
41.29110300,-73.49466300
41.04917400,-73.53316200
41.17269888,-73.15740396
41.84470700,-72.48710400
41.82913800,-72.65606200
41.18808400,-73.17780600
41.37915700,-73.43377600
41.30374100,-72.94524000
41.17283400,-73.18882500
41.31914300,-72.94917400
41.72648200,-72.52658800
41.72102487,-72.72663282
41.31270818,-73.09641591
41.79617000,-73.12018200
41.19350600,-73.16494800
41.77426400,-72.60414900
41.32766700,-72.71224600
41.34869100,-72.94051200
41.62164500,-72.96933900
41.48707900,-73.06187900
41.33241700,-72.97495100
41.31964700,-73.47532700
41.78910200,-72.65671400
41.81826300,-72.69542200
41.18661200,-73.17014000
41.30666129,-72.59161116
41.30500800,-73.25493300
41.32990300,-72.92163000
41.33936700,-72.86379800
41.30769800,-73.01934700
41.69659600,-71.98638800
42.03020000,-72.63693300
41.23994000,-73.18744200
41.69916700,-72.69769600
41.69490300,-72.68938200
41.28514391,-72.53369006
41.42903500,-73.44167100
41.30218800,-72.92891900
41.65042000,-72.67332000
41.70785100,-72.20996900
41.56398300,-72.53838800
41.20957100,-73.22920800
41.39575600,-72.89681100
41.31907000,-73.10836100
41.38525500,-72.90119300
41.30960300,-72.82100800
41.21741600,-73.17614200
41.39269000,-73.46127400
41.25055430,-72.87112360
41.95481800,-72.50705800
41.77596200,-72.52136800
41.53783800,-72.80206100
41.69235000,-72.77125800
41.31765600,-72.87219500
41.39406400,-72.88268500
41.10816100,-73.40588300
41.39272900,-72.60123100
41.55087800,-73.03897200
41.28824100,-72.97189000
41.14087800,-73.30142700
41.18857600,-73.19929700
41.18689600,-73.19706000
41.85075700,-72.94754100
41.30293200,-72.86799900
41.20382000,-73.28111200
41.04955500,-73.61266500
41.78090000,-72.54684400
41.53482700,-72.80338100
41.52554500,-72.81241100
41.54345200,-72.81579400
41.52579300,-72.80121400
41.55447000,-72.81279200
41.54057000,-72.82093300
41.53586300,-72.79343600
41.54257500,-72.79374100
41.54345200,-72.79321200
41.54109400,-72.82462900
41.53792400,-72.80751000
41.29066000,-72.92101200
41.28654000,-72.93621100
41.08601400,-73.53450100
41.51985000,-72.73335900
41.23897200,-73.11522900
41.88182800,-73.06536800
41.29188000,-73.24317000
41.16278500,-73.43623100
41.39069700,-73.00057600
41.38294400,-72.02641500
41.88888415,-72.60398524
41.30113300,-72.92491600
41.58180000,-73.41939000
41.30921900,-73.03851200
41.67930700,-73.35502900
41.58163300,-73.09719000
41.80689100,-73.11178400
41.39478000,-73.45398700
41.78120000,-72.31426000
41.77181400,-72.51618800
41.67558300,-72.81108800
41.68431200,-72.80213800
41.39330800,-72.14998500
41.64029400,-72.78886900
41.88239400,-72.74374700
41.82037100,-72.70865400
41.25911300,-72.84272400
41.39810300,-73.42148400
41.75636700,-72.71118500
41.79004900,-72.68151200
41.75739700,-72.70511700
41.56462600,-73.41492500
41.39757700,-73.29433800
41.74493400,-73.16577200
41.39974500,-71.84598400
41.74642400,-72.67332700
41.79106600,-72.66871300
41.75355700,-72.68291200
41.73550200,-72.68660900
41.76474600,-72.70034300
41.76009500,-72.71286700
41.74002100,-72.67735900
41.74182700,-72.67237100
41.82612900,-72.82717800
41.82931100,-72.73386200
41.17191600,-73.19186500
41.18909900,-73.17851400
41.53007100,-72.80866700
41.50670400,-72.77431900
41.32531700,-72.92655600
41.56446400,-73.39380700
41.56468000,-72.93037600
41.36699100,-71.89035700
41.83628500,-72.49171500
41.59373800,-72.73164800
41.29933500,-72.94023500
41.34268200,-73.03501300
41.75647400,-72.71095100
41.76217200,-72.68001700
41.75746200,-72.67055400
41.67284300,-72.79672100
41.29460400,-72.93845700
41.37887600,-73.40120400
41.72623200,-72.62705900
41.39549700,-72.89673300
41.76420200,-72.69396100
41.74823700,-72.68332600
41.77310300,-72.68240400
41.69221800,-72.84938700
41.58111300,-72.91248300
41.99490100,-72.58670400
41.55189400,-72.83687800
41.37610700,-72.88612500
41.39308200,-73.07762200
41.13359300,-73.55840500
41.91965900,-73.05825500
41.35787600,-73.08075400
41.35812600,-73.09581200
41.18415400,-73.19729300
41.90008800,-72.23643100
41.60771900,-72.79561200
41.93640600,-72.60389600
41.54325800,-72.80696200
41.27610400,-72.89595300
41.05843600,-73.55095100
41.85191000,-72.70237200
41.28152600,-72.87693000
41.46908800,-73.02890500
41.17181400,-73.21164100
41.18279300,-73.19444500
41.20150800,-73.18572100
41.69776400,-72.90280000
41.39279800,-73.44076500
41.76943400,-72.64964600
41.78726300,-72.67353100
41.31753000,-72.94978000
41.84674300,-72.56458900
41.55405100,-73.03466100
41.60220700,-72.72982200
41.83527200,-72.69860300
41.40128764,-73.45782978
41.52099600,-72.51979300
41.13677000,-73.24096700
41.19284700,-73.24338400
41.78687000,-72.67377000
41.27124600,-72.60796700
41.28677600,-73.37456100
41.17689500,-73.18880900
41.67525200,-73.03562500
41.63396800,-72.87077600
41.38757100,-73.45421700
41.46993800,-73.03274400
41.31887000,-72.89937400
41.32456600,-72.96333100
41.30821800,-72.83032500
41.76038500,-72.64462800
41.77643000,-72.62009800
41.15931900,-73.49416600
41.81606600,-72.69507300
41.16887300,-73.25793300
41.48816200,-73.05232500
41.31380000,-72.92495600
41.55838837,-73.04674005
41.18935700,-73.18426800
41.17392100,-73.19788600
41.66275900,-73.43086000
41.40136900,-73.09040800
41.20409300,-73.38286700
41.18699400,-73.17800200
41.79806700,-72.31531800
41.78397400,-72.68356500
41.66854300,-72.78180900
41.68898600,-72.70700000
41.10062700,-73.41925100
41.55911200,-72.04823900
41.40254500,-71.84776800
41.70920500,-72.21043200
41.49162600,-73.41506400
41.48447200,-72.88465700
41.54570600,-72.05436200
41.51850000,-72.08330000
41.53508900,-72.08338200
41.95840600,-72.36683300
41.37724900,-71.83356700
41.56040500,-73.05314500
41.80505800,-72.80644300
41.76784500,-72.47989700
41.68965600,-72.92739200
41.21748400,-73.29547200
41.37850100,-72.03966600
41.74092500,-72.67209200
41.79945500,-72.69821100
41.76772000,-72.69729900
41.17056190,-73.49504260
41.58098000,-73.41595200
41.63225900,-73.47247800
41.56325200,-72.04724200
41.61675700,-72.89922100
41.72205600,-73.09589500
41.86416200,-72.16037000
41.57559300,-73.01511700
41.68929600,-72.92860700
41.30429700,-72.51651600
41.73007800,-72.60408500
41.36911700,-72.91932500
41.22377600,-73.03766500
41.21223600,-73.07904800
41.22627600,-73.07070500
41.48028700,-73.04829500
41.31450000,-72.95884900
41.53302800,-72.05045100
41.85442400,-72.35132500
41.12084500,-73.32765800
41.50161100,-72.81667400
41.66677100,-72.92168900
41.30217700,-72.94411700
41.38111857,-73.47860456
41.49051800,-72.80958300
41.42174100,-72.69005000
41.67171200,-72.94838600
41.03464257,-73.56401286
41.30963000,-72.93696000
41.11804300,-73.42100700
41.04736500,-73.53935200
41.05230900,-73.53401800
41.98988800,-72.58769400
41.18708700,-73.17938200
41.77418100,-72.69248900
41.54882500,-72.09500100
41.64228400,-72.82581800
41.50108200,-72.03468300
41.46316400,-72.82248100
41.08872800,-73.45782100
41.93092300,-72.55535900
41.78029400,-72.68473300
41.76248500,-72.68181700
41.78190900,-72.69552100
41.19367800,-73.08435900
41.29032000,-73.39172400
41.02177500,-73.52176600
41.43163700,-72.21541200
41.99845600,-72.60036500
41.58990900,-73.47242200
41.67206600,-72.66714700
41.35696000,-72.94190100
41.75763100,-72.68237800
41.65903700,-72.76150100
41.15009600,-73.39218900
41.04809900,-73.55422800
41.50251000,-73.22319600
41.44592500,-73.40407100
41.76828100,-72.67305000
41.53291900,-72.80397700
41.30794800,-72.93026200
41.32857900,-72.95717100
41.65234500,-72.67981700
41.42299800,-73.38456300
41.37534500,-72.97786700
41.28833100,-73.25734400
41.57956200,-73.03061100
41.58688100,-72.62900200
41.56381400,-72.73327300
41.86809600,-72.44342200
41.56200300,-73.03820100
41.60620800,-73.00982000
41.43186400,-73.41094200
41.78901300,-72.67851600
41.10551050,-73.39817204
41.55793500,-73.04707500
41.67068700,-72.95760300
41.30904400,-73.09848500
41.87754700,-73.07083000
41.58379800,-72.95217000
41.41901300,-73.35399800
41.10894500,-73.40544400
41.48341800,-72.78520400
41.95582800,-72.83487600
41.88329500,-72.87130500
41.84361800,-72.48775800
41.61222800,-73.11266800
41.25959700,-72.94867800
41.30037800,-72.89113900
41.56930000,-72.33915900
41.50448100,-72.81058000
41.67176400,-72.75812000
41.16425600,-73.23395400
41.28650100,-72.93632400
41.79327900,-72.52482700
41.14509700,-73.25268000
41.74912900,-72.69800300
41.73769300,-72.18096100
41.85256200,-72.70979000
41.32663000,-72.94666600
41.30436700,-72.93692700
41.29773000,-72.94092300
41.34273900,-72.95772400
41.55642800,-73.27982800
41.41414400,-73.41335000
41.67229800,-72.79735700
41.45940600,-72.81452000
41.18815600,-73.34009300
41.70518100,-72.82488100
41.73711600,-72.67547700
41.65336600,-72.86928300
41.29836068,-72.77248515
41.30606000,-72.94263300
41.90535800,-72.77311800
41.08055200,-73.55391900
41.74145400,-73.21263100
41.87618900,-72.33360400
41.92496000,-73.06675900
41.90898600,-73.05726100
41.15647800,-73.24840600
41.19037600,-73.24615500
41.95866300,-72.81083000
41.73412800,-72.68737700
41.30433800,-72.60441700
41.31355200,-72.92356000
41.31501600,-72.90281000
41.17215200,-73.15564200
41.34557600,-73.38144200
41.54707900,-72.65099000
41.59815800,-72.69786500
41.81667900,-72.50408300
41.20783800,-73.07716600
41.42617500,-73.27418500
41.55139000,-73.01606400
41.27595200,-72.86844600
41.17406800,-73.19424300
41.69412100,-72.91322500
41.13876200,-73.28895100
41.13167400,-73.48751200
41.70696711,-72.74972053
41.30831200,-72.88619800
41.55464559,-72.77487341
41.79842600,-72.69854100
41.50982700,-72.80787500
41.31458500,-72.95902500
41.30945800,-73.48652800
41.31922000,-73.09840500
41.70934500,-72.20988500
41.91050200,-73.16152600
41.62768100,-72.96120500
41.17385700,-73.20835800
41.37928600,-72.88423900
41.80370300,-72.92815400
41.39840000,-71.84548500
41.78196300,-72.67558300
41.20177900,-73.11708900
41.33173400,-72.91103200
41.32996400,-73.08899200
41.70396100,-72.67050100
41.34866000,-73.45522300
41.34742600,-72.93744800
41.38093108,-73.28333803
41.11256200,-73.54635000
41.16706900,-73.32763900
41.80201500,-72.88863900
41.86004100,-72.68935500
41.18105000,-73.18112000
41.69505600,-72.76585900
41.56195200,-72.54935000
41.73474100,-72.62680800
41.26907200,-72.87213200
41.75699200,-72.70822900
41.56089600,-73.09442100
41.33775900,-73.26274100
41.48730500,-73.06259400
41.30191600,-72.94023000
41.30349400,-72.93130400
41.30935800,-72.89149800
41.69719900,-72.75672600
41.44659900,-73.27510000
41.11032000,-73.41354500
41.51520200,-72.10310100
41.63244700,-72.83143200
41.72134100,-72.94828700
41.39046400,-73.53837100
41.47756300,-73.21692100
41.58556900,-73.04094000
41.60199100,-73.13690400
41.92609700,-73.07024900
41.85867745,-72.68390198
41.42619900,-73.41916500
41.57428700,-72.60229700
42.01557100,-72.65220300
41.55021000,-73.03248000
41.67880900,-72.76918000
41.16737000,-73.22455400
41.36728600,-72.92074000
41.34501400,-72.91838900
41.30214700,-72.92880600
41.72728400,-72.69100800
41.54339800,-73.42138900
41.05634700,-73.51971300
41.19469600,-73.20630100
41.18608800,-73.18760300
41.05634800,-73.51958700
41.32958600,-73.06340800
41.20047400,-73.20280800
41.23740600,-73.26843400
41.38061500,-72.10371000
41.91228300,-73.03654000
41.42700600,-72.21325100
41.58493500,-73.05192100
41.37490100,-72.14099900
41.23859600,-73.03434900
41.60243400,-72.60752300
41.58553700,-72.92799600
41.22657300,-73.39951400
41.77150000,-72.88386800
41.38797700,-73.49501600
41.43504000,-72.65093900
41.35455300,-73.09088800
41.85936100,-72.43242800
41.20644300,-73.22263200
41.63781900,-72.74960700
41.34924500,-73.25751000
41.36523600,-73.05777800
41.06682400,-73.54555200
41.92220200,-71.94463000
41.81210100,-72.51833800
41.19777000,-73.20106000
42.00724500,-72.55208900
41.74965600,-72.65716000
41.33476700,-73.00039700
41.60905000,-72.71894000
41.30798400,-72.89537000
41.24395400,-73.10287800
41.76249700,-72.62845800
41.56766300,-72.65404700
41.26594500,-73.05058300
41.60610100,-72.92508900
41.22608500,-73.01741500
41.18990600,-73.15543300
41.75101700,-72.26844200
41.59437200,-73.40642300
41.14877800,-73.24472300
41.38307000,-72.89867500
41.29257100,-72.94336500
41.57752200,-73.10498000
41.82570800,-72.34257600
41.73017213,-72.82968834
41.41948000,-72.80014400
41.66044100,-72.91772900
41.94514000,-72.52632500
41.82115200,-72.10613500
41.78323600,-73.11724400
41.94001500,-72.79332800
41.55723500,-72.81286600
41.25064400,-73.06178700
41.14338844,-73.40357751
41.71253000,-72.79941900
41.88481900,-72.87078300
41.87924900,-72.62472000
41.70511800,-72.82492800
41.36714400,-72.07718400
41.86160200,-72.55625200
41.97187800,-72.04891800
41.33190000,-73.08180000
41.20275100,-73.18876200
41.19187074,-73.15577337
41.69599100,-72.92860900
41.78049500,-72.71431800
41.29110000,-72.93413000
41.56941800,-72.63168100
41.27264700,-72.97205200
41.48234900,-73.40781100
41.26215000,-73.05104700
41.58523295,-73.04240270
41.17224100,-73.20338300
41.96378100,-72.59332400
41.02877000,-73.62633200
41.28886200,-72.93175800
41.30551600,-72.53489300
41.66655200,-72.80811600
41.55535700,-72.84875300
41.68390400,-72.54065200
41.37718600,-72.53248900
41.39359300,-73.45159300
41.07253700,-73.55018300
41.59738400,-73.02995000
41.52380500,-73.13393600
41.77669000,-73.01902800
41.30105393,-72.38865049
41.84323000,-72.48795400
41.37793300,-73.27750000
41.95429100,-72.66481700
41.31977300,-73.21326500
41.80473400,-72.80545100
41.82010200,-72.96833700
41.77444600,-72.61998400
41.17909300,-73.18979900
41.29088600,-72.93576000
41.65355800,-72.70310700
41.23554600,-73.16033500
41.28498700,-72.81943800
41.32712600,-72.87929700
41.38092500,-73.28327900
41.33135200,-72.85921600
41.04977300,-73.52862200
41.67261300,-72.89582100
41.20692900,-73.28494300
41.11359300,-73.43919900
41.31679000,-72.89740400
41.07272600,-73.55020200
41.77183300,-72.54352200
41.32086600,-72.87403700
41.67850400,-72.88750400
41.82295600,-72.48552000
41.80086964,-72.61829774
41.18649300,-73.16762700
41.30738000,-72.91920900
41.71643700,-72.23193500
41.28800000,-72.65755700
41.20955300,-73.08335600
41.30367000,-72.90252600
41.17974028,-73.18372586
41.68212500,-72.94159600
41.91841900,-72.61005900
41.14479700,-73.48266200
41.24243400,-73.19079300
41.27516900,-72.82998100
41.18567600,-73.18083200
41.22256700,-73.24111500
41.80203500,-73.15532800
41.13816600,-73.33582500
41.47311700,-72.55780300
41.79129100,-72.68105600
41.79105400,-72.68679700
41.13009700,-73.38921400
41.98343000,-72.66541500
41.11909800,-73.33334400
41.17344600,-73.20975200
41.59469600,-72.70221000
41.33556900,-73.28839200
41.40649200,-72.22585000
41.52735000,-72.80824000
41.45799500,-72.52509300
41.23235600,-73.14826400
41.95389500,-72.78782900
41.07218800,-73.54881700
41.38841400,-72.53387500
41.33388700,-73.07455200
41.34209100,-72.11700900
41.54950158,-72.74614384
41.54684560,-73.01772768
41.55302381,-73.03509691
41.56197800,-73.00958200
41.66746800,-72.94786700
41.66308200,-72.94799600
42.00410000,-72.40350000
41.98869800,-72.58823500
41.79385100,-72.69265500
41.34692100,-72.96822700
41.43193000,-73.41434000
41.22488700,-72.99234700
41.22744900,-73.05166200
41.57962518,-73.11664243
41.11954000,-73.57234000
41.12682400,-73.47152700
41.56883190,-73.00629938
41.00204436,-73.58062954
41.36369700,-73.50218200
41.77565800,-72.70740700
41.55610000,-72.77800000
41.55859900,-73.05287100
41.53260000,-72.78810000
41.25870000,-73.43970000
41.75408900,-72.68268300
41.43363900,-72.12046000
41.67423800,-72.91279100
41.18667900,-73.52474500
41.25918900,-72.99672500
41.54692100,-73.29283300
41.06173500,-73.53164700
41.05157600,-73.52898500
41.04853900,-73.53328500
41.04849100,-73.52382500
41.17873600,-73.16444700
41.20326480,-73.16465501
41.29380900,-73.24458700
41.19204400,-73.43063100
41.96941500,-72.92594900
41.53077000,-73.42324400
41.31524400,-73.08017700
41.05641800,-73.52251800
41.19814100,-73.18512600
41.60599000,-72.71318000
41.14230000,-73.42170000
41.20807000,-73.19147200
41.14040000,-73.26030000
41.15740000,-73.42220000
41.21753836,-73.17591321
41.29260000,-72.77000000
41.56355500,-72.65163600
41.19863000,-73.11745200
41.57000500,-72.65206300
41.61076300,-73.05810500
41.17053400,-73.21306100
41.17062900,-73.19263200
41.38199800,-73.48129500
41.76946400,-72.64958300
41.06030300,-73.54366900
41.96415200,-71.91756700
41.57562000,-73.01483900
41.35233113,-73.01111237
41.02522514,-73.66161769
41.80446400,-72.69550300
41.21329900,-73.07728500
41.21612200,-73.05805900
41.25193600,-73.07369700
41.67525800,-72.79453300
41.29771700,-72.90442600
41.85788100,-72.70235100
41.86890000,-72.71083900
41.84801700,-72.94601600
41.38869700,-73.47193200
41.38274800,-73.44044400
41.73660000,-72.62910000
41.25831800,-72.86973600
41.40326100,-72.69680100
41.79597500,-72.66327200
41.77540500,-72.67961000
41.23248600,-73.05630500
41.31592000,-72.87286700
41.41700600,-72.84062600
41.37796500,-72.89339900
41.34416000,-72.86426800
41.08906400,-73.42590800
41.54568800,-72.06056600
42.00327300,-72.47776300
41.64717000,-72.40698100
41.44375000,-73.24814200
41.99688300,-72.67520200
41.37978100,-72.16052700
41.15710000,-73.24220000
41.52913400,-72.82817700
41.53753200,-72.80074500
41.52273800,-72.81149000
41.52966300,-72.79919600
41.51417400,-72.80565200
41.50431000,-72.77576400
41.55104800,-72.80338600
41.96863900,-72.02529800
41.71793700,-72.28136700
41.19505900,-73.17820000
41.07344200,-73.46986800
41.77746900,-72.50986400
41.31422300,-72.94347100
41.50729040,-73.41968830
41.65712400,-73.48950100
41.29982700,-73.02087800
41.05617300,-73.52102600
41.04850300,-73.54304000
41.47725800,-72.19635600
41.45413300,-72.86071100
41.53608000,-73.01768000
41.55248800,-73.05884700
41.54133700,-73.04833400
41.75817000,-72.75466000
41.61811800,-72.71825600
41.78583100,-72.62311100
41.14486700,-73.25241600
41.03510400,-73.64613900
41.79796300,-72.67244600
41.77182200,-72.67550600
41.29307500,-72.94258700
41.71937200,-71.90004100
41.57019000,-72.01148800
41.42046200,-72.49452300
41.55123000,-73.02849400
41.38340900,-72.97456300
41.33453300,-73.07374500
41.79830000,-72.86141100
41.27518235,-72.83022200
41.28347100,-72.76469500
41.19460400,-73.18285400
41.19251300,-73.20214800
41.47405800,-73.40722600
41.81129400,-72.92781700
41.50419800,-72.90410100
41.32231500,-73.09042800
41.77527100,-72.63966000
41.90825100,-72.57057800
41.17646400,-73.22651200
41.75490900,-72.70627500
41.76938200,-72.67088400
41.76563000,-72.71572700
41.76866100,-72.51589400
41.53589500,-72.80782000
41.51374000,-72.80585000
41.51001600,-72.67018300
41.22299400,-73.05465400
41.46839600,-73.02406900
41.65703300,-72.76397100
41.70219800,-72.79059300
41.66805300,-72.80656100
41.14736500,-73.51802400
41.32692000,-72.96001900
41.29737800,-72.94989500
41.29771900,-72.93860700
41.36099600,-72.10304100
41.59378300,-73.40638900
41.56396700,-73.39325100
41.41779000,-73.32878900
41.40878500,-72.77439000
41.13317800,-73.43496900
41.12763700,-73.38431500
41.53588600,-72.06227400
41.28018400,-72.98523500
41.67574900,-71.91544500
41.67841800,-73.00724700
41.67976500,-73.02014400
41.10483100,-73.55792900
41.86013000,-71.88543900
41.67890279,-72.76539620
41.91955400,-71.83752500
41.87484400,-72.15986900
41.62016000,-72.27569500
41.79121200,-72.44230200
41.46669600,-73.40309200
41.24005100,-73.07787200
41.70921267,-73.13552744
41.79642400,-73.11149400
41.92553500,-72.19269700
41.61625900,-72.02629700
41.73643900,-72.12540100
41.41780900,-71.93570600
41.18403400,-73.15376800
41.98587400,-72.61337400
41.46954520,-72.75750868
41.56233900,-73.04737500
41.54946742,-73.01402645
41.52225900,-73.04124000
41.56077700,-73.03125300
